,Accommodation:,"FiveStars,"
,Hotel:,"Alpenhotel, Allgaeu."
,,
,,
,,
defcase,877,
,objects,
,case,Journey877
,JourneyCode:,877
,HolidayType:,"Skiing,"
,Price:,2447
,NumberOfPersons:,3
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"FiveStars,"
,Hotel:,"Alpenhotel, Allgaeu."
,,
,,
,,
defcase,878,
,objects,
,case,Journey878
,JourneyCode:,878
,HolidayType:,"Recreation,"
,Price:,2937
,NumberOfPersons:,4
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"FiveStars,"
,Hotel:,"Alpenhotel, Allgaeu."
,,
,,
,,
defcase,879,
,objects,
,case,Journey879
,JourneyCode:,879
,HolidayType:,"Active,"
,Price:,1058
,NumberOfPersons:,3
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"March,"
,Accommodation:,"TwoStars,"
,Hotel:,"Gaestehaus Meier, Allgaeu."
,,
,,
,,
defcase,880,
,objects,
,case,Journey880
,JourneyCode:,880
,HolidayType:,"Skiing,"
,Price:,1587
,NumberOfPersons:,4
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Gaestehaus Meier, Allgaeu."
,,
,,
,,
defcase,881,
,objects,
,case,Journey881
,JourneyCode:,881
,HolidayType:,"Recreation,"
,Price:,688
,NumberOfPersons:,2
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"TwoStars,"
,Hotel:,"Gaestehaus Meier, Allgaeu."
,,
,,
,,
defcase,882,
,objects,
,case,Journey882
,JourneyCode:,882
,HolidayType:,"Skiing,"
,Price:,530
,NumberOfPersons:,4
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Nadenberg, Allgaeu."
,,
,,
,,
defcase,883,
,objects,
,case,Journey883
,JourneyCode:,883
,HolidayType:,"Active,"
,Price:,645
,NumberOfPersons:,8
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Nadenberg, Allgaeu."
,,
,,
,,
defcase,884,
,objects,
,case,Journey884
,JourneyCode:,884
,HolidayType:,"Skiing,"
,Price:,745
,NumberOfPersons:,6
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Nadenberg, Allgaeu."
,,
,,
,,
defcase,885,
,objects,
,case,Journey885
,JourneyCode:,885
,HolidayType:,"Skiing,"
,Price:,1188
,NumberOfPersons:,2
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"March,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Oberallgaeu.
,,
,,
,,
defcase,886,
,objects,
,case,Journey886
,JourneyCode:,886
,HolidayType:,"Recreation,"
,Price:,879
,NumberOfPersons:,4
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Oberallgaeu.
,,
,,
,,
defcase,887,
,objects,
,case,Journey887
,JourneyCode:,887
,HolidayType:,"Active,"
,Price:,624
,NumberOfPersons:,3
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Oberallgaeu.
,,
,,
,,
defcase,888,
,objects,
,case,Journey888
,JourneyCode:,888
,HolidayType:,"Skiing,"
,Price:,459
,NumberOfPersons:,3
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,8
,Season:,"December,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Alpina, Allgaeu."
,,
,,
,,
defcase,889,
,objects,
,case,Journey889
,JourneyCode:,889
,HolidayType:,"Skiing,"
,Price:,424
,NumberOfPersons:,4
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Alpina, Allgaeu."
,,
,,
,,
defcase,890,
,objects,
,case,Journey890
,JourneyCode:,890
,HolidayType:,"Recreation,"
,Price:,1568
,NumberOfPersons:,4
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Alpina, Allgaeu."
,,
,,
,,
defcase,891,
,objects,
,case,Journey891
,JourneyCode:,891
,HolidayType:,"Skiing,"
,Price:,854
,NumberOfPersons:,4
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Reichenbach, Allgaeu."
,,
,,
,,
defcase,892,
,objects,
,case,Journey892
,JourneyCode:,892
,HolidayType:,"Active,"
,Price:,984
,NumberOfPersons:,6
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Reichenbach, Allgaeu."
,,
,,
,,
defcase,893,
,objects,
,case,Journey893
,JourneyCode:,893
,HolidayType:,"Recreation,"
,Price:,439
,NumberOfPersons:,2
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Sonnenhalde, Allgaeu."
,,
,,
,,
defcase,894,
,objects,
,case,Journey894
,JourneyCode:,894
,HolidayType:,"Recreation,"
,Price:,799
,NumberOfPersons:,3
,Region:,"Allgaeu,"
,Transportation:,"Car,"
,Duration:,10
,Season:,"December,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Sonnenhalde, Allgaeu."
,,
,,
,,
defcase,895,
,objects,
,case,Journey895
,JourneyCode:,895
,HolidayType:,"Active,"
,Price:,998
,NumberOfPersons:,3
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Sporthotel Rosenberger, Bavaria."
,,
,,
,,
defcase,896,
,objects,
,case,Journey896
,JourneyCode:,896
,HolidayType:,"Skiing,"
,Price:,798
,NumberOfPersons:,2
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Sporthotel Rosenberger, Bavaria."
,,
,,
,,
defcase,897,
,objects,
,case,Journey897
,JourneyCode:,897
,HolidayType:,"Skiing,"
,Price:,998
,NumberOfPersons:,3
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Sporthotel Rosenberger, Bavaria."
,,
,,
,,
defcase,898,
,objects,
,case,Journey898
,JourneyCode:,898
,HolidayType:,"Active,"
,Price:,1348
,NumberOfPersons:,2
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"FourStars,"
,Hotel:,"H.Flat Eichenbuehl, Allgaeu."
,,
,,
,,
defcase,899,
,objects,
,case,Journey899
,JourneyCode:,899
,HolidayType:,"Skiing,"
,Price:,1147
,NumberOfPersons:,3
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"FourStars,"
,Hotel:,"H.Flat Eichenbuehl, Allgaeu."
,,
,,
,,
defcase,900,
,objects,
,case,Journey900
,JourneyCode:,900
,HolidayType:,"Recreation,"
,Price:,3188
,NumberOfPersons:,2
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Bavaria, Bavaria."
,,
,,
,,
defcase,901,
,objects,
,case,Journey901
,JourneyCode:,901
,HolidayType:,"Active,"
,Price:,3448
,NumberOfPersons:,2
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,10
,Season:,"December,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Bavaria, Bavaria."
,,
,,
,,
defcase,902,
,objects,
,case,Journey902
,JourneyCode:,902
,HolidayType:,"Active,"
,Price:,1658
,NumberOfPersons:,2
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"FourStars,"
,Hotel:,"Residenz Ludwig, Bavaria."
,,
,,
,,
defcase,903,
,objects,
,case,Journey903
,JourneyCode:,903
,HolidayType:,"Skiing,"
,Price:,2072
,NumberOfPersons:,3
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"FourStars,"
,Hotel:,"Residenz Ludwig, Bavaria."
,,
,,
,,
defcase,904,
,objects,
,case,Journey904
,JourneyCode:,904
,HolidayType:,"Active,"
,Price:,2985
,NumberOfPersons:,3
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"February,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Seidlpark, Bavaria."
,,
,,
,,
defcase,905,
,objects,
,case,Journey905
,JourneyCode:,905
,HolidayType:,"Skiing,"
,Price:,1658
,NumberOfPersons:,2
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Seidlpark, Bavaria."
,,
,,
,,
defcase,906,
,objects,
,case,Journey906
,JourneyCode:,906
,HolidayType:,"Active,"
,Price:,745
,NumberOfPersons:,3
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"TwoStars,"
,Hotel:,"Pension Laerchenhof, Bavaria."
,,
,,
,,
defcase,907,
,objects,
,case,Journey907
,JourneyCode:,907
,HolidayType:,"Recreation,"
,Price:,949
,NumberOfPersons:,4
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Pension Laerchenhof, Bavaria."
,,
,,
,,
defcase,908,
,objects,
,case,Journey908
,JourneyCode:,908
,HolidayType:,"Active,"
,Price:,684
,NumberOfPersons:,2
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Chiemgau, Bavaria."
,,
,,
,,
defcase,909,
,objects,
,case,Journey909
,JourneyCode:,909
,HolidayType:,"Skiing,"
,Price:,1164
,NumberOfPersons:,5
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Chiemgau, Bavaria."
,,
,,
,,
defcase,910,
,objects,
,case,Journey910
,JourneyCode:,910
,HolidayType:,"Active,"
,Price:,529
,NumberOfPersons:,4
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Reiterhof, Bavaria."
,,
,,
,,
defcase,911,
,objects,
,case,Journey911
,JourneyCode:,911
,HolidayType:,"Recreation,"
,Price:,484
,NumberOfPersons:,2
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Reiterhof, Bavaria."
,,
,,
,,
defcase,912,
,objects,
,case,Journey912
,JourneyCode:,912
,HolidayType:,"Skiing,"
,Price:,449
,NumberOfPersons:,2
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Wildgatter, Bavaria."
,,
,,
,,
defcase,913,
,objects,
,case,Journey913
,JourneyCode:,913
,HolidayType:,"Skiing,"
,Price:,774
,NumberOfPersons:,6
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Wildgatter, Bavaria."
,,
,,
,,
defcase,914,
,objects,
,case,Journey914
,JourneyCode:,914
,HolidayType:,"Active,"
,Price:,379
,NumberOfPersons:,2
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Am Hochwald, Bavaria."
,,
,,
,,
defcase,915,
,objects,
,case,Journey915
,JourneyCode:,915
,HolidayType:,"Recreation,"
,Price:,459
,NumberOfPersons:,3
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Am Hochwald, Bavaria."
,,
,,
,,
defcase,916,
,objects,
,case,Journey916
,JourneyCode:,916
,HolidayType:,"Active,"
,Price:,454
,NumberOfPersons:,3
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Christopherhof, Bavaria."
,,
,,
,,
defcase,917,
,objects,
,case,Journey917
,JourneyCode:,917
,HolidayType:,"Skiing,"
,Price:,774
,NumberOfPersons:,8
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Christopherhof, Bavaria."
,,
,,
,,
defcase,918,
,objects,
,case,Journey918
,JourneyCode:,918
,HolidayType:,"Recreation,"
,Price:,699
,NumberOfPersons:,6
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Jaegerwiesen, Bavaria."
,,
,,
,,
defcase,919,
,objects,
,case,Journey919
,JourneyCode:,919
,HolidayType:,"Active,"
,Price:,1018
,NumberOfPersons:,3
,Region:,"Bavaria,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Jaegerwiesen, Bavaria."
,,
,,
,,
defcase,920,
,objects,
,case,Journey920
,JourneyCode:,920
,HolidayType:,"Recreation,"
,Price:,1338
,NumberOfPersons:,2
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Lugsteinhof, Erz Gebirge."
,,
,,
,,
defcase,921,
,objects,
,case,Journey921
,JourneyCode:,921
,HolidayType:,"Skiing,"
,Price:,1472
,NumberOfPersons:,3
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Lugsteinhof, Erz Gebirge."
,,
,,
,,
defcase,922,
,objects,
,case,Journey922
,JourneyCode:,922
,HolidayType:,"Recreation,"
,Price:,1257
,NumberOfPersons:,4
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Am Fichtelberg, Erz Gebirge."
,,
,,
,,
defcase,923,
,objects,
,case,Journey923
,JourneyCode:,923
,HolidayType:,"Skiing,"
,Price:,1178
,NumberOfPersons:,2
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Am Fichtelberg, Erz Gebirge."
,,
,,
,,
defcase,924,
,objects,
,case,Journey924
,JourneyCode:,924
,HolidayType:,"Active,"
,Price:,1257
,NumberOfPersons:,4
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Sporthotel Oberwiesenthal, Erz Gebirge."
,,
,,
,,
defcase,925,
,objects,
,case,Journey925
,JourneyCode:,925
,HolidayType:,"Skiing,"
,Price:,1338
,NumberOfPersons:,2
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Sporthotel Oberwiesenthal, Erz Gebirge."
,,
,,
,,
defcase,926,
,objects,
,case,Journey926
,JourneyCode:,926
,HolidayType:,"Recreation,"
,Price:,1235
,NumberOfPersons:,3
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Rathaushotel, Erz Gebirge."
,,
,,
,,
defcase,927,
,objects,
,case,Journey927
,JourneyCode:,927
,HolidayType:,"Active,"
,Price:,1482
,NumberOfPersons:,4
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Rathaushotel, Erz Gebirge."
,,
,,
,,
defcase,928,
,objects,
,case,Journey928
,JourneyCode:,928
,HolidayType:,"Recreation,"
,Price:,838
,NumberOfPersons:,2
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"March,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Stephanshoehe, Erz Gebirge."
,,
,,
,,
defcase,929,
,objects,
,case,Journey929
,JourneyCode:,929
,HolidayType:,"Recreation,"
,Price:,1472
,NumberOfPersons:,3
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Stephanshoehe, Erz Gebirge."
,,
,,
,,
defcase,930,
,objects,
,case,Journey930
,JourneyCode:,930
,HolidayType:,"Skiing,"
,Price:,604
,NumberOfPersons:,2
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"December,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Vogtland, Erz Gebirge."
,,
,,
,,
defcase,931,
,objects,
,case,Journey931
,JourneyCode:,931
,HolidayType:,"Recreation,"
,Price:,1782
,NumberOfPersons:,4
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Vogtland, Erz Gebirge."
,,
,,
,,
defcase,932,
,objects,
,case,Journey932
,JourneyCode:,932
,HolidayType:,"Active,"
,Price:,2935
,NumberOfPersons:,3
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Kurhotel Am See, Erz Gebirge."
,,
,,
,,
defcase,933,
,objects,
,case,Journey933
,JourneyCode:,933
,HolidayType:,"Recreation,"
,Price:,838
,NumberOfPersons:,2
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Kurhotel Am See, Erz Gebirge."
,,
,,
,,
defcase,934,
,objects,
,case,Journey934
,JourneyCode:,934
,HolidayType:,"Recreation,"
,Price:,1257
,NumberOfPersons:,4
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Kurhotel Am See, Erz Gebirge."
,,
,,
,,
defcase,935,
,objects,
,case,Journey935
,JourneyCode:,935
,HolidayType:,"Recreation,"
,Price:,559
,NumberOfPersons:,6
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Haus Vogtland, Erz Gebirge."
,,
,,
,,
defcase,936,
,objects,
,case,Journey936
,JourneyCode:,936
,HolidayType:,"Recreation,"
,Price:,549
,NumberOfPersons:,7
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Haus Vogtland, Erz Gebirge."
,,
,,
,,
defcase,937,
,objects,
,case,Journey937
,JourneyCode:,937
,HolidayType:,"Active,"
,Price:,1098
,NumberOfPersons:,5
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"March,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Haus Vogtland, Erz Gebirge."
,,
,,
,,
defcase,938,
,objects,
,case,Journey938
,JourneyCode:,938
,HolidayType:,"Active,"
,Price:,549
,NumberOfPersons:,6
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Haus Vogtland, Erz Gebirge."
,,
,,
,,
defcase,939,
,objects,
,case,Journey939
,JourneyCode:,939
,HolidayType:,"Skiing,"
,Price:,549
,NumberOfPersons:,4
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Haus Vogtland, Erz Gebirge."
,,
,,
,,
defcase,940,
,objects,
,case,Journey940
,JourneyCode:,940
,HolidayType:,"Recreation,"
,Price:,2128
,NumberOfPersons:,2
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Aparthotel Bocksberg, Harz."
,,
,,
,,
defcase,941,
,objects,
,case,Journey941
,JourneyCode:,941
,HolidayType:,"Recreation,"
,Price:,1910
,NumberOfPersons:,3
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Aparthotel Bocksberg, Harz."
,,
,,
,,
defcase,942,
,objects,
,case,Journey942
,JourneyCode:,942
,HolidayType:,"Wandering,"
,Price:,1648
,NumberOfPersons:,2
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Aparthotel Bocksberg, Harz."
,,
,,
,,
defcase,943,
,objects,
,case,Journey943
,JourneyCode:,943
,HolidayType:,"Skiing,"
,Price:,2007
,NumberOfPersons:,4
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Aparthotel Bocksberg, Harz."
,,
,,
,,
defcase,944,
,objects,
,case,Journey944
,JourneyCode:,944
,HolidayType:,"Recreation,"
,Price:,2368
,NumberOfPersons:,2
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,10
,Season:,"December,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Travelhotel Waldfrieden, Harz."
,,
,,
,,
defcase,945,
,objects,
,case,Journey945
,JourneyCode:,945
,HolidayType:,"Recreation,"
,Price:,1485
,NumberOfPersons:,3
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Travelhotel Waldfrieden, Harz."
,,
,,
,,
defcase,946,
,objects,
,case,Journey946
,JourneyCode:,946
,HolidayType:,"Wandering,"
,Price:,1298
,NumberOfPersons:,2
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Travelhotel Waldfrieden, Harz."
,,
,,
,,
defcase,947,
,objects,
,case,Journey947
,JourneyCode:,947
,HolidayType:,"Active,"
,Price:,1782
,NumberOfPersons:,4
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"March,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Travelhotel Waldfrieden, Harz."
,,
,,
,,
defcase,948,
,objects,
,case,Journey948
,JourneyCode:,948
,HolidayType:,"Recreation,"
,Price:,2007
,NumberOfPersons:,4
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Harzquell, Harz."
,,
,,
,,
defcase,949,
,objects,
,case,Journey949
,JourneyCode:,949
,HolidayType:,"Wandering,"
,Price:,1168
,NumberOfPersons:,2
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"January,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Harzquell, Harz."
,,
,,
,,
defcase,950,
,objects,
,case,Journey950
,JourneyCode:,950
,HolidayType:,"Skiing,"
,Price:,1460
,NumberOfPersons:,3
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Harzquell, Harz."
,,
,,
,,
defcase,951,
,objects,
,case,Journey951
,JourneyCode:,951
,HolidayType:,"Recreation,"
,Price:,1522
,NumberOfPersons:,3
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"December,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Fuerstenhoeh, Harz."
,,
,,
,,
defcase,952,
,objects,
,case,Journey952
,JourneyCode:,952
,HolidayType:,"Recreation,"
,Price:,1482
,NumberOfPersons:,4
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Fuerstenhoeh, Harz."
,,
,,
,,
defcase,953,
,objects,
,case,Journey953
,JourneyCode:,953
,HolidayType:,"Skiing,"
,Price:,1235
,NumberOfPersons:,3
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Fuerstenhoeh, Harz."
,,
,,
,,
defcase,954,
,objects,
,case,Journey954
,JourneyCode:,954
,HolidayType:,"Wandering,"
,Price:,599
,NumberOfPersons:,3
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"November,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Panoramic, Harz."
,,
,,
,,
defcase,955,
,objects,
,case,Journey955
,JourneyCode:,955
,HolidayType:,"Recreation,"
,Price:,679
,NumberOfPersons:,5
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"January,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Panoramic, Harz."
,,
,,
,,
defcase,956,
,objects,
,case,Journey956
,JourneyCode:,956
,HolidayType:,"Recreation,"
,Price:,419
,NumberOfPersons:,2
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"February,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat Ferienpark, Harz."
,,
,,
,,
defcase,957,
,objects,
,case,Journey957
